subject_id,year_in_study,record_date,sleep_location,specific_sleep_location,bed_filling,bed_filling_specify,foam_bed,furniture_finish,furniture_finish_specify,floor_finish,floor_finish_specify,crate_material,crate_material_specify,bedding_material,bedding_material_specify,dog_bed_filling,dog_bed_filling_specify,dog_house_bedding,dog_house_bedding_specify,dog_house_material,dog_house_material_specify,dog_bed_foam,natural_surface,natural_surface_specify
grls7M2P3822,4,2018-07,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7M2P3822,4,2018-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7M2P3822,4,2018-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls7M2P3822,5,2019-08,In the house,On a dog bed,Cedar fill,,,,,,,,,,,,,,,,,,,
grls7M2P3822,5,2019-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7M2P3822,5,2019-08,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls7MGT13UU,0,2014-05,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7MGT13UU,2,2016-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7MGT13UU,3,2018-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7MGT13UU,5,2020-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7NDETY77,0,2012-08,In the house,On floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7NDETY77,1,2013-07,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7NDETY77,1,2013-07,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls7NDETY77,2,2014-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7NDETY77,3,2015-09,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,4,2016-08,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7NDETY77,5,2017-09,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls7NDETY77,6,2018-09,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7NDETY77,6,2018-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7NDETY77,6,2018-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On a dog bed,Other,Memory foam,,,,,,,,,,,,,,,,,,
grls7NDETY77,7,2019-09,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7O2759MM,0,2014-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,1,2015-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,2,2016-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7O2759MM,3,2017-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,4,2018-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,4,2018-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7O2759MM,5,2019-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,6,2020-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7O2759MM,6,2020-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,7,2021-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7O2759MM,7,2021-08,In the house,On the floor,,,,,,,,,,,,,,,,,,,,
grls7O56EF66,0,2014-02,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7OS7M9BB,0,2013-01,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7P1KEJVV,0,2015-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,1,2016-02,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,None,,,,,,,,,,
grls7P1KEJVV,1,2016-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,2,2017-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7P1KEJVV,2,2017-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,3,2018-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7P1KEJVV,3,2018-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,4,2019-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7P1KEJVV,4,2019-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,5,2020-02,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grls7P1KEJVV,5,2020-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P1KEJVV,6,2021-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7P1KEJVV,6,2021-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7P4NN355,0,2013-02,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7P4NN355,1,2014-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Other,Pad,,,,,,,
grls7P4NN355,1,2014-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls7P4NN355,2,2015-05,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grls7P4NN355,5,2018-08,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Other,Pad,,,,,,,
grls7P4NN355,5,2018-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7P4NN355,5,2018-08,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,"Pad, Vinyl",,,,,,,,,
grls7P4NN355,5,2018-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7PGZ1RNN,0,2014-04,In the house,On floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7PGZ1RNN,1,2015-03,In the house,Confined to a crate/kennel,,,,,,,,Wood,,Other,Linoleum,,,,,,,,,
grls7PGZ1RNN,2,2016-03,In the house,Confined to a crate/kennel,,,,,,,,Other,"Linoleum, Wood",None,,,,,,,,,,
grls7PGZ1RNN,2,2016-03,In the house,Confined to a crate/kennel,,,,,,,,Other,Linoleum,None,,,,,,,,,,
grls7PGZ1RNN,3,2017-03,In the house,Confined to a crate/kennel,,,,,,,,Wood,,None,,,,,,,,,,
grls7PGZ1RNN,4,2018-03,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7PGZ1RNN,5,2019-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7PGZ1RNN,5,2019-03,In the house,Confined to a crate/kennel,,,,,,,,Other,Linoleum,None,,,,,,,,,,
grls7PGZ1RNN,6,2020-03,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7PGZ1RNN,7,2021-04,In the house,Confined to a crate/kennel,,,,,,,,Other,Linoleum,None,,,,,,,,,,
grls7PP8OHLL,0,2014-10,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7PP8OHLL,1,2016-02,In the house,On a dog bed,Other,Blanket/Sheet,,,,,,,,,,,,,,,,,,
grls7PP8OHLL,2,2016-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PP8OHLL,3,2017-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PP8OHLL,4,2018-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PP8OHLL,5,2020-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,0,2014-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,1,2015-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7PXINLII,1,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,2,2016-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7PXINLII,2,2016-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,3,2017-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,3,2017-12,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7PXINLII,3,2017-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7PXINLII,4,2018-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7PXINLII,5,2019-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7PXINLII,5,2019-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7PXINLII,5,2019-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7PXINLII,5,2019-12,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grls7PXINLII,5,2019-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7QR8H733,0,2014-01,In the house,On floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7QR8H733,1,2015-04,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grls7QR8H733,1,2015-04,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7QR8H733,2,2016-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7QR8H733,3,2017-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7QR8H733,4,2018-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7QR8H733,5,2019-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7QR8H733,7,2021-07,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7R3QE5JJ,0,2014-03,In the house,On floor,,,,,,Tile,,,,,,,,,,,,,,
grls7R3QE5JJ,1,2015-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7R3WBEEE,0,2013-01,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7R3WBEEE,1,2014-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7R3WBEEE,1,2014-02,In the house,On a dog bed,Other,"Memory foam, Polyester fill",,,,,,,,,,,,,,,,,,
grls7R3WBEEE,2,2015-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7R3WBEEE,2,2015-02,In the house,On a dog bed,Other,"Memory foam, Polyester fill",,,,,,,,,,,,,,,,,,
grls7R3WBEEE,3,2016-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7R3WBEEE,3,2016-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7R3WBEEE,3,2016-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7R3WBEEE,3,2016-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7R3WBEEE,4,2017-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7R3WBEEE,4,2017-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7R3WBEEE,4,2017-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7R3WBEEE,5,2018-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7R3WBEEE,5,2018-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7R3WBEEE,5,2018-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7R3WBEEE,5,2018-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7R3WBEEE,6,2019-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7R3WBEEE,6,2019-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7R3WBEEE,6,2019-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7R3WBEEE,6,2019-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7R3WBEEE,7,2020-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7R3WBEEE,7,2020-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7R3WBEEE,7,2020-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7RFFFN33,0,2012-09,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls7RFFFN33,1,2013-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,0,2013-06,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,1,2015-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7SGHM4RR,1,2015-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,2,2015-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7SGHM4RR,2,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,3,2017-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,3,2017-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7SGHM4RR,3,2017-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,4,2018-02,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,4,2018-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,5,2018-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7SGHM4RR,5,2018-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,5,2018-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,6,2020-02,In the house,On a dog bed,Other,Air,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,6,2020-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,7,2021-02,In the house,On a dog bed,Other,Air,,,,,,,,,,,,,,,,,,
grls7SGHM4RR,7,2021-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7SGHM4RR,7,2021-02,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7SGHM4RR,7,2021-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7TU66244,0,2013-12,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7TU66244,2,2016-03,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7TU66244,2,2016-03,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Cedar fill,,,,,,,,
grls7VBP7RUU,0,2014-10,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7VIICKSS,0,2013-10,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7VIICKSS,1,2015-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7VM38I99,0,2013-07,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7VM38I99,1,2014-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,0,2013-12,In the house,On floor,,,,,,Tile,,,,,,,,,,,,,,
grls7W3BTUSS,1,2014-12,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7W3BTUSS,1,2014-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,2,2015-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7W3BTUSS,2,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,3,2016-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,4,2017-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7W3BTUSS,4,2017-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,5,2018-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,6,2019-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,7,2020-10,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7W3BTUSS,7,2020-10,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7W3BTUSS,7,2020-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7W3BTUSS,7,2020-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7X6XT588,0,2013-09,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,1,2014-11,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Polyester fill,,,,,,,,
grls7X6XT588,1,2014-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7X6XT588,2,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,2,2015-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7X6XT588,3,2016-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,3,2016-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7X6XT588,3,2016-11,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7X6XT588,4,2017-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7X6XT588,4,2017-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,5,2018-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,5,2018-11,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7X6XT588,6,2019-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7X6XT588,6,2019-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7XFLIQOO,0,2014-08,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,1,2015-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7XFLIQOO,1,2015-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,2,2016-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,3,2017-09,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,4,2018-10,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7XFLIQOO,5,2019-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,6,2020-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,6,2020-10,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7XFLIQOO,7,2021-12,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7XFLIQOO,7,2021-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XFLIQOO,7,2021-12,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grls7XOQ9LBB,0,2014-06,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XOQ9LBB,1,2015-08,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7XOQ9LBB,1,2015-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XOQ9LBB,2,2016-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7XOQ9LBB,2,2016-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XVKX8II,0,2013-03,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,1,2014-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7XVKX8II,1,2014-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,2,2015-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,2,2015-09,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7XVKX8II,3,2016-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,4,2017-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,4,2017-10,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grls7XVKX8II,4,2017-10,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,5,2019-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,5,2019-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7XVKX8II,5,2019-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7XVKX8II,5,2019-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7XVKX8II,7,2020-10,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7XVKX8II,7,2020-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7XVKX8II,7,2020-10,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls7YEZWGBB,0,2014-04,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7ZCWBCQQ,0,2014-12,In the house,On floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7ZCWBCQQ,2,2016-10,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Grass,
grls7ZCWBCQQ,2,2016-10,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grls7ZDCH9RR,0,2013-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,1,2014-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7ZDCH9RR,1,2014-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,2,2015-05,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7ZDCH9RR,2,2015-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,3,2016-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7ZDCH9RR,3,2016-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,4,2018-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grls7ZDCH9RR,4,2018-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,6,2019-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7ZDCH9RR,6,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZDCH9RR,7,2020-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7ZDCH9RR,7,2020-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,0,2014-10,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,1,2015-10,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,2,2016-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,3,2017-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,3,2017-11,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7ZH3Y8BB,4,2018-11,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,5,2019-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,5,2019-12,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7ZH3Y8BB,5,2019-12,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls7ZH3Y8BB,5,2019-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grls7ZH3Y8BB,5,2019-12,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grls7ZH3Y8BB,6,2020-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls7ZH3Y8BB,7,2021-11,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls7ZH3Y8BB,7,2021-11,In the house,On a dog bed,Foam,,,,,,,,,,,,,,,,,,,
grls80B7G5OO,0,2014-10,In the house,On floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls80B7G5OO,1,2015-09,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grls80B7G5OO,2,2016-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grls80B7G5OO,2,2016-09,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls80B7G5OO,3,2017-09,In the house,On the floor,,,,,,Other,"Dog bed, Hardwood, Tile",,,,,,,,,,,,,
grls80B7G5OO,3,2017-09,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls80B7G5OO,4,2018-09,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grls80B7G5OO,4,2018-09,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grls80B7G5OO,4,2018-09,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
